source,source_name,target,target_name,title,weight
nm7961780,Xochitl Gomez,nm0836121,Michael Stuhlbarg,Doctor Strange in the Multiverse of Madness,1
nm7961780,Xochitl Gomez,nm2017943,Hayley Atwell,Doctor Strange in the Multiverse of Madness,1
nm1046097,Rachel McAdams,nm4810527,Jett Klyne,Doctor Strange in the Multiverse of Madness,1
nm1046097,Rachel McAdams,nm6623135,Julian Hilliard,Doctor Strange in the Multiverse of Madness,1
nm1046097,Rachel McAdams,nm0836121,Michael Stuhlbarg,Doctor Strange in the Multiverse of Madness,1
nm1046097,Rachel McAdams,nm2017943,Hayley Atwell,Doctor Strange in the Multiverse of Madness,1
nm4810527,Jett Klyne,nm6623135,Julian Hilliard,Doctor Strange in the Multiverse of Madness,1
nm4810527,Jett Klyne,nm0836121,Michael Stuhlbarg,Doctor Strange in the Multiverse of Madness,1
nm4810527,Jett Klyne,nm2017943,Hayley Atwell,Doctor Strange in the Multiverse of Madness,1
nm6623135,Julian Hilliard,nm0836121,Michael Stuhlbarg,Doctor Strange in the Multiverse of Madness,1
nm6623135,Julian Hilliard,nm2017943,Hayley Atwell,Doctor Strange in the Multiverse of Madness,1
nm0836121,Michael Stuhlbarg,nm2017943,Hayley Atwell,Doctor Strange in the Multiverse of Madness,1
